id,lat,lng,name,address,phone,leader,distance,worktime,image
1413108,60.280599,47.062145,"Отделение Полиции \""подосиновское"" Мо Мвд России \""лузский""","Кировская (обл), Подосиновский р-н, Подосиновец, Боровая, 20",,,,круглосуточно,
1413109,55.73372896836202,49.14529655528207,"Отдел полиции №10 ""Промышленный"" УМВД России по г. Казани","Татарстан респ, Казань, Авангардная, 187/8",+7 (843) 533 16 05,,758013,,
1413110,58.315539,47.082662,"Отделение Полиции \""шабалинское"" Мо Мвд России \""котельничский""","Кировская (обл), Шабалинский р-н, Ленинское, Гагарина, 74",,,,круглосуточно,
1413112,60.349179,47.079572,"Пункт Полиции \""демьяновский"" Мо Мвд России \""лузский""","Кировская (обл), Подосиновский р-н, Демьяново, Свободы, 4",,,,"понедельник - четверг: 9.00 - 18.00
пятница: 9.00 - 17.00
суббота, воскресенье - выходной",
1413113,58.278393,47.505257,"Пункт полиции ""Свечинский"" МО МВД России ""Котельничский""","Кировская обл, Свеча, Свободы, 21",+7 (833) 582 24 29,,693109,круглосуточно,
1413116,55.839304,49.073608,"Отдел полиции №11 ""Восход"" УМВД России по г. Казани","Татарстан респ, Казань, Восход, 36",+7 (843) 555 75 30,,752586,,
1413117,60.249162,47.797542,"Пункт Полиции \""пинюгский"" Мо Мвд России \""лузский""","Кировская (обл), Подосиновский р-н, Пинюг, Индустриальная, 3",,,,"понедельник - четверг: 9.00 - 18.00
пятница: 9.00 - 17.00
суббота, воскресенье - выходной",
1413118,58.106091,49.900857,"Межмуниципальный Отдел Мвд России \""куменский""","Кировская (обл), Куменский р-н, Кумены, Кирова, 36",,,,круглосуточно,
1413119,56.526611,50.673426,Отдел МВД России по Малмыжскому району,"Кировская обл, Малмыж, Свободы, 21",+7 (833) 472 22 59,,848692,круглосуточно,
1413120,67.586274,63.790312,Отдел полиции №3 в составе ОМВД РФ по г. Воркуте,"Коми респ, Воргашор, Ленинского Комсомола, 19",,,1899754,,
1413121,55.795438,49.187289,"Отдел полиции №12 ""Гвардейский"" УМВД России по г.Казани","Татарстан респ, Казань, Патриса Лумумбы, 52",+7 (843) 291 28 33,,760036,,
1413123,59.39391669639713,48.96808718650816,"Межмуниципальный отдел МВД России ""Мурашинский""","Кировская обл, Мураши, К.Маркса, 14",+7 (833) 482 15 02,,817425,круглосуточно,
1413126,59.853943,48.279659,"Отделение Полиции \""опаринское"" Мо Мвд России \""мурашинский""","Кировская (обл), Опаринский р-н, Опарино, Первомайская, 31",,,,круглосуточно,
1413134,57.82782,50.750484,"Пункт полиции ""Богородский"" МО МВД России ""Куменский""","Кировская обл, Богородское, Советская, 41",+7 (833) 332 14 04,,865519,круглосуточно,
1413150,53.202847,45.020059,Управление Мвд России По Городу Пензе,"Пензенская обл,  Пенза, Долгова, 4",8(8412) 58-90-99,,,Круглосуточно,
1413154,53.193936,45.01536,Отдел Полиции №1 Умвд России По Городу Пензе,"Пензенская обл,  Пенза, Московская, 72",8 (8412) 59-71-50,,,Круглосуточно,
1413165,53.214545,44.99531,Отдел Полиции №2 Умвд России По Городу Пензе,"Пензенская обл,  Пенза, Ленина, 24",8 (8412) 94-34-02,,,Круглосуточно,
1413172,53.224218,44.916312,Отдел Полиции №3 Умвд России По Городу Пензе,"Пензенская обл, Пенза,  Строителей, 29а",8 (8412) 43-43-02,,,Круглосуточно,
1413177,53.181909,45.01316,Отдел Полиции №4 Умвд России По Городу Пензе,"Пензенская обл,  Пенза, Лермонтова, 4",8 (8412) 32-02-02,,,Круглосуточно,
